ID,Target
ID_AAcismbB,0.15
ID_AAeBMsji,0.18902612050883963
ID_AAjFMjzy,0.6147851977447027
ID_AAmMOEEC,0.3911143061652053
ID_ABguzDxp,0.22176433410083918
ID_ABomWihE,0.24926606457037412
ID_ACDBDjVC,0.22281646374480865
ID_AEnEBaEk,0.33580077969449657
ID_AFDiXCWE,0.15
ID_AFFdlZrY,0.19379804597176725
ID_AFFhrAEa,0.47845699833223243
ID_AFTYARrX,0.22938135801686468
ID_AFxizGWn,0.19330909635199547
ID_AGXURqVa,0.37502695191265495
ID_AGcfrBss,0.15
ID_AGhyJnjs,0.2756600367424393
ID_AHHszlce,0.1797145689160088
ID_AHfEgdxI,0.5121897934075329
ID_AHxMZjLk,0.17648295498648472
ID_AIRMTzvW,0.21515518461175787
ID_AIhXjNzB,0.2769987254510557
ID_AInNJcPZ,0.6704848033725637
ID_AJeUKOax,0.3209041181571145
ID_AJtmZTPv,0.19636768151179423
ID_AJvMJUgh,0.2135113910142188
ID_AKDNaIeF,0.43348517668267517
ID_AKtFUCOh,0.16377911091002204
ID_ALMWkcWZ,0.18424706591893508
ID_ALsuDzjy,0.48145819374703824
ID_AMDeLpAe,0.41710602544993963
ID_AMFLUESH,0.16724570064172226
ID_AMPzBaLI,0.5631053669149013
ID_AMQunDcB,0.5084473576017792
ID_AMoeaBNL,0.4786409421139481
ID_AMqLADVZ,0.1979661050237126
ID_ANjdaLZT,0.5967340762699616
ID_ANmZqeaJ,0.2728172466895033
ID_AOSShqiH,0.6580682762266793
ID_AOtbKdTz,0.15
ID_APPZTAvk,0.6456787674702049
ID_APXZieOd,0.386837928390076
ID_APYmHMeT,0.21533724924676645
ID_APqxpzOM,0.509472686697434
ID_AQXRdQFe,0.15
ID_AQahPNSl,0.15
ID_ASJBnAcz,0.1594234532914535
ID_ASScpzpo,0.15
ID_ASYEmqFR,0.6176602968257517
ID_ASYmdsAQ,0.45499767816099557
ID_ASizsGwc,0.1969451464032977
ID_ATGMmtfy,0.5720013809458095
ID_ATfXaLki,0.15717254674668082
ID_ATvhCiLv,0.2673818018208119
ID_AUYDTXht,0.3675388619145461
ID_AUgbYLcu,0.20628647546979872
ID_AUikRRXA,0.19366540358010426
ID_AWFsJxKf,0.3858183915084097
ID_AWMJnaEH,0.5461333395621858
ID_AWUFocya,0.36213216001761545
ID_AWkhcJQd,0.15
ID_AXFMbyYb,0.642915166905191
ID_AXpXAnqG,0.39288915774752375
ID_AYFCJcwy,0.16804160721107841
ID_AYbBsLeO,0.15
ID_AYhMSkOo,0.25219216352245355
ID_AYozseeP,0.5914741842815106
ID_AZTpltEK,0.17848913172368785
ID_AZeXIEjC,0.6447018288587509
ID_AZlhigno,0.37298095635227235
ID_AaddtiNV,0.2617976067208157
ID_AapjoJOp,0.15
ID_AaqhgzQg,0.22457004860659402
ID_AbPvdDjY,0.21746314087228766
ID_AbjgpquZ,0.24164358712168937
ID_AcJsYVfw,0.5641252765036266
ID_AchxBBpV,0.4311484288199394
ID_AdMKbZwG,0.6962704708144694
ID_AdMOWPrw,0.2306841430087665
ID_AdTMVZkN,0.3414721759995805
ID_AddSOaGc,0.6815696634419092
ID_AdnsVRpz,0.20730081379804757
ID_AdpiQTym,0.6032334600447505
ID_AekyIxSO,0.21771022489687517
ID_AfJwBDUJ,0.6433612330767952
ID_AfNuECWg,0.5460234101871297
ID_AfVscPmP,0.24368013914797487
ID_AfhrbWzR,0.20954716233951248
ID_AfwryFhH,0.6405375821287836
ID_AgUAucCP,0.34857558966529156
ID_AglMAZoh,0.37715014245581713
ID_AhnGcQio,0.4958647948593826
ID_AjJPPHAL,0.6380481299194988
ID_AjKmTFMY,0.6339440888102834
ID_AjiMKkPT,0.6241844559115818
ID_AkVcUTjP,0.20050445605325648
ID_AkxtjnJa,0.5572327023225079
ID_AlJhLJRt,0.1718468037105293
ID_AlVKVicY,0.5605397770401752
ID_AllHLvcz,0.37215704777473496
ID_AltrReMt,0.5297835250083334
ID_AmQJHfYo,0.23864013648313803
ID_AmpezFVR,0.15
ID_AmtsBLns,0.6139858063245175
ID_AnEcIkfL,0.17460757419803571
ID_AnPYWNBM,0.6258423429818321
ID_AngLjjUp,0.15
ID_AoGJYJXv,0.2592070874287096
ID_AoUZroQf,0.24078984430860118
ID_AoexKjgK,0.15
ID_ApKXUhZD,0.2150080864681819
ID_AphFNCOm,0.48542088483941376
ID_AppOiOze,0.2588805944990793
ID_ArNAYuzY,0.32868539999393953
ID_ArqJHIiA,0.22586171248297252
ID_ArqnMNZq,0.5577868778204498
ID_AsTClwPW,0.15
ID_AskSIyih,0.33785196857769234
ID_AtsAxWos,0.49090795390988873
ID_AuRfiVsE,0.15
ID_AvXZLrZz,0.17337557822030958
ID_AvyadwXB,0.17501238469778546
ID_AwHoEELL,0.18679861913808296
ID_AwIqEAPg,0.15418967580098977
ID_AwbVNQCH,0.26894559643470806
ID_AwjmYsgR,0.15
ID_AxiRuHUW,0.19318391404985363
ID_AxpIjGor,0.27443809667067376
ID_AyBgznlu,0.4149172553362884
ID_AycBTAkj,0.41725907624746056
ID_AytNtCJi,0.3328260720606119
ID_AyugJuAH,0.65286783627162
ID_AzLBUveg,0.6675182128305468
ID_AzoYzxAX,0.6109167463089195
ID_AzyCgstS,0.22704162108931847
ID_BACWTtes,0.31982673383801336
ID_BAgxLKbX,0.15
ID_BCLimyhl,0.5022080171412021
ID_BENSZKZu,0.5394071184948542
ID_BFOASLhf,0.4642410552024491
ID_BGGIQkSh,0.2469887058290671
ID_BGtDAbgZ,0.5613870094929154
ID_BHksJRSY,0.254020884278247
ID_BHqjkqep,0.5394386654649858
